rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
9944.0,How <b>happy</b> are you right now?,0.2574074074074074,o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-html-vas-response,45,579793,0.0-45.0-0.0,,,,6310b940e5a073466d04381f,13:28:32,03/04/2024
2315.300000000745,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,html-keyboard-response,46,582110,0.0-45.0-1.0,,,,6310b940e5a073466d04381f,13:28:32,03/04/2024
5220.800000000745,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-rest-trial-limit,47,587834,0.0-45.0-2.0,0.0,,,6310b940e5a073466d04381f,13:28:32,03/04/2024
4931.0,,"{""Q0"":""Difficult""}",o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-evan-quiz,48,594024,0.0-45.0-3.0,,[3],memory,6310b940e5a073466d04381f,13:28:32,03/04/2024
4835.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.6148292824074074,o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-html-vas-response,49,599865,0.0-45.0-4.0,,,engagement1,6310b940e5a073466d04381f,13:28:32,03/04/2024
5752.0,,"{""Q0"":""Yes""}",o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-evan-quiz,50,606874,0.0-45.0-5.0,,[0],engagement2,6310b940e5a073466d04381f,13:28:32,03/04/2024
4510.29999999702,,{'Q0': 'None'},o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-survey-text,51,612139,0.0-45.0-6.0,,,engagement3,6310b940e5a073466d04381f,13:28:32,03/04/2024
5061.0,,"{""Q0"":""Same room + Same computer""}",o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-evan-quiz,52,618458,0.0-45.0-7.0,,[0],environment1,6310b940e5a073466d04381f,13:28:32,03/04/2024
11191.800000000745,,{'Q0': 'Clear instructions easy to follow'},o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-survey-text,53,630403,0.0-45.0-8.0,,,comment1,6310b940e5a073466d04381f,13:28:32,03/04/2024
3565.699999999255,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,html-keyboard-response,209,1212502,0.0-47.0-0.0,,,,6310b940e5a073466d04381f,13:28:32,03/04/2024
11084.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.6648148148148149,o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-html-vas-response,210,1225099,0.0-47.0-1.0,,,state_stress,6310b940e5a073466d04381f,13:28:32,03/04/2024
5296.0,,"{""Q0"":""Average""}",o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-evan-quiz,211,1231654,0.0-47.0-2.0,,[2],sleep1,6310b940e5a073466d04381f,13:28:32,03/04/2024
8179.0,,"{""Q0"":""More sleep""}",o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-evan-quiz,212,1240587,0.0-47.0-3.0,,[1],sleep2,6310b940e5a073466d04381f,13:28:32,03/04/2024
13951.0,,"{""Q0"":""Poor""}",o5zJz36jhlfMEotb1sBcoHtckEm1,o5zJz36jhlfMEotb1sBcoHtckEm1,delaylearn,survey,lmdlab-evan-quiz,213,1255294,0.0-47.0-4.0,,[3],sleep3,6310b940e5a073466d04381f,13:28:32,03/04/2024
