rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
5782.0,How <b>happy</b> are you right now?,0.07523144483157537,ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-html-vas-response,45,505541,0.0-45.0-0.0,,,,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
2078.2000000476837,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,html-keyboard-response,46,507621,0.0-45.0-1.0,,,,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
5424.5,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-rest-trial-limit,47,513554,0.0-45.0-2.0,0.0,,,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
5745.0,,"{""Q0"":""Very difficult to remember""}",ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-evan-quiz,48,520585,0.0-45.0-3.0,,[4],memory,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
6307.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.7500240405396348,ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-html-vas-response,49,527923,0.0-45.0-4.0,,,engagement1,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
4950.0,,"{""Q0"":""Yes""}",ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-evan-quiz,50,534155,0.0-45.0-5.0,,[0],engagement2,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
42097.700000047684,,{'Q0': 'no particular instances but i found it harder to focus than last week'},ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-survey-text,51,577022,0.0-45.0-6.0,,,engagement3,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
8166.0,,"{""Q0"":""Same room + Same computer""}",ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-evan-quiz,52,586470,0.0-45.0-7.0,,[0],environment1,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
31453.0,,{'Q0': 'I thought it was a good experiment and wish you all the best with your research'},ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-survey-text,53,618675,0.0-45.0-8.0,,,comment1,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
2656.5999999046326,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,html-keyboard-response,209,1340798,0.0-47.0-0.0,,,,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
7535.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.8221450118875208,ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-html-vas-response,210,1349865,0.0-47.0-1.0,,,state_stress,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
8135.0,,"{""Q0"":""Good""}",ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-evan-quiz,211,1359274,0.0-47.0-2.0,,[1],sleep1,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
4569.0,,"{""Q0"":""More sleep""}",ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-evan-quiz,212,1364603,0.0-47.0-3.0,,[1],sleep2,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
3803.0,,"{""Q0"":""Average""}",ee0iqTzzboZsvN4QJE6YDWmcv0V2,ee0iqTzzboZsvN4QJE6YDWmcv0V2,delaylearn,survey,lmdlab-evan-quiz,213,1369180,0.0-47.0-4.0,,[2],sleep3,5e7c55274f63942a04b08c29,17:52:37,04/04/2024
