rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
3942.0,How <b>happy</b> are you right now?,0.6003085783824884,5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-html-vas-response,45,424956,0.0-45.0-0.0,,,,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
1859.1000000238419,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,html-keyboard-response,46,426817,0.0-45.0-1.0,,,,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
4076.7999999523163,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-rest-trial-limit,47,431398,0.0-45.0-2.0,0.0,,,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
7475.0,,"{""Q0"":""Average""}",5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-evan-quiz,48,440141,0.0-45.0-3.0,,[2],memory,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
3257.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.727647523402107,5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-html-vas-response,49,444409,0.0-45.0-4.0,,,engagement1,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
4306.0,,"{""Q0"":""Yes""}",5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-evan-quiz,50,449986,0.0-45.0-5.0,,[0],engagement2,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
17709.399999976158,,{'Q0': 'No I was quite focused as it was a shorter task than the first'},5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-survey-text,51,468455,0.0-45.0-6.0,,,engagement3,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
7171.0,,"{""Q0"":""Same room + Same computer""}",5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-evan-quiz,52,476899,0.0-45.0-7.0,,[0],environment1,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
10491.800000071526,,{'Q0': 'No feedback'},5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-survey-text,53,488156,0.0-45.0-8.0,,,comment1,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
2215.399999976158,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,html-keyboard-response,209,969060,0.0-47.0-0.0,,,,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
5334.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.5540122842665174,5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-html-vas-response,210,975921,0.0-47.0-1.0,,,state_stress,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
3277.0,,"{""Q0"":""Average""}",5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-evan-quiz,211,980471,0.0-47.0-2.0,,[2],sleep1,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
5504.0,,"{""Q0"":""Less""}",5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-evan-quiz,212,986743,0.0-47.0-3.0,,[3],sleep2,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
3480.0,,"{""Q0"":""Average""}",5FDIqHUO2RNUAShocxPFSOV0B583,5FDIqHUO2RNUAShocxPFSOV0B583,delaylearn,survey,lmdlab-evan-quiz,213,990991,0.0-47.0-4.0,,[2],sleep3,5f6fa1423bef885572c5d7e7,09:15:52,03/04/2024
