rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
4117.0,How <b>happy</b> are you right now?,0.6574074074074074,fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-html-vas-response,45,406718,0.0-45.0-0.0,,,,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
1326.0,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,html-keyboard-response,46,408045,0.0-45.0-1.0,,,,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
4139.000000000058,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-rest-trial-limit,47,412688,0.0-45.0-2.0,0.0,,,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
7857.0,,"{""Q0"":""Easy""}",fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-evan-quiz,48,421802,0.0-45.0-3.0,,[1],memory,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
2993.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.7425925925925926,fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-html-vas-response,49,425801,0.0-45.0-4.0,,,engagement1,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
4063.0,,"{""Q0"":""Yes""}",fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-evan-quiz,50,431118,0.0-45.0-5.0,,[0],engagement2,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
60611.0,,"{'Q0': 'Yes, since I am in the office, there are general noises that can be distracting.'}",fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-survey-text,51,492483,0.0-45.0-6.0,,,engagement3,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
6284.0,,"{""Q0"":""Same room + Same computer""}",fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-evan-quiz,52,500024,0.0-45.0-7.0,,[0],environment1,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
10059.0,,{'Q0': 'not applicable '},fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-survey-text,53,510833,0.0-45.0-8.0,,,comment1,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
1825.9999999997672,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,html-keyboard-response,209,1322679,0.0-47.0-0.0,,,,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
6662.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.39262152777777776,fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-html-vas-response,210,1330851,0.0-47.0-1.0,,,state_stress,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
2872.0,,"{""Q0"":""Good""}",fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-evan-quiz,211,1334980,0.0-47.0-2.0,,[1],sleep1,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
3948.0,,"{""Q0"":""Average""}",fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-evan-quiz,212,1339683,0.0-47.0-3.0,,[2],sleep2,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
3987.0,,"{""Q0"":""Poor""}",fhvXaHIiRXgydwFUueUx7Uwld6E2,fhvXaHIiRXgydwFUueUx7Uwld6E2,delaylearn,survey,lmdlab-evan-quiz,213,1344424,0.0-47.0-4.0,,[3],sleep3,60fd1bde8dda943c26fa38a2,09:25:30,03/04/2024
