rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
2818.0,How <b>happy</b> are you right now?,0.8523147583007813,BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-html-vas-response,45,573308,0.0-45.0-0.0,,,,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
1540.6000000089407,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,html-keyboard-response,46,574850,0.0-45.0-1.0,,,,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
3033.2999999970198,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-rest-trial-limit,47,578384,0.0-45.0-2.0,0.0,,,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
3647.0,,"{""Q0"":""Very difficult to remember""}",BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-evan-quiz,48,583294,0.0-45.0-3.0,,[4],memory,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
5144.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.8070203781127929,BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-html-vas-response,49,589447,0.0-45.0-4.0,,,engagement1,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
6330.0,,"{""Q0"":""Yes""}",BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-evan-quiz,50,597043,0.0-45.0-5.0,,[0],engagement2,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
14248.09999999404,,{'Q0': 'not applicable'},BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-survey-text,51,612056,0.0-45.0-6.0,,,engagement3,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
7966.0,,"{""Q0"":""Different BUILDING + Same computer""}",BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-evan-quiz,52,621283,0.0-45.0-7.0,,[4],environment1,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
12972.199999988079,,{'Q0': 'not applicable'},BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-survey-text,53,635015,0.0-45.0-8.0,,,comment1,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
1736.9000000059605,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,html-keyboard-response,209,2101564,0.0-47.0-0.0,,,,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
4703.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.11170787811279297,BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-html-vas-response,210,2107793,0.0-47.0-1.0,,,state_stress,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
2094.0,,"{""Q0"":""Good""}",BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-evan-quiz,211,2111148,0.0-47.0-2.0,,[1],sleep1,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
4295.0,,"{""Q0"":""More sleep""}",BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-evan-quiz,212,2116202,0.0-47.0-3.0,,[1],sleep2,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
2441.0,,"{""Q0"":""Poor""}",BRLOt1MpMrRXTudc0y4bqNzXvg93,BRLOt1MpMrRXTudc0y4bqNzXvg93,delaylearn,survey,lmdlab-evan-quiz,213,2119400,0.0-47.0-4.0,,[3],sleep3,5fecdbad0b1a449e3288b07b,10:39:45,03/04/2024
