rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
2306.0,How <b>happy</b> are you right now?,0.9027777777777778,duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-html-vas-response,42,305539,0.0-42.0-0.0,,,,65a5418464c0267277a80a1e,15:32:43,05/03/2024
934.1000000238419,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,html-keyboard-response,43,306474,0.0-42.0-1.0,,,,65a5418464c0267277a80a1e,15:32:43,05/03/2024
1746.699999988079,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-rest-trial-limit,44,308722,0.0-42.0-2.0,0.0,,,65a5418464c0267277a80a1e,15:32:43,05/03/2024
11418.0,,"{""Q0"":""Average""}",duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-evan-quiz,45,321402,0.0-42.0-3.0,,[2],memory,65a5418464c0267277a80a1e,15:32:43,05/03/2024
2635.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.9814814814814815,duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-html-vas-response,46,325055,0.0-42.0-4.0,,,engagement1,65a5418464c0267277a80a1e,15:32:43,05/03/2024
3713.0,,"{""Q0"":""Yes""}",duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-evan-quiz,47,330034,0.0-42.0-5.0,,[0],engagement2,65a5418464c0267277a80a1e,15:32:43,05/03/2024
4776.5,,{'Q0': 'None'},duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-survey-text,48,335566,0.0-42.0-6.0,,,engagement3,65a5418464c0267277a80a1e,15:32:43,05/03/2024
3438.0,,"{""Q0"":""Same room + Same computer""}",duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-evan-quiz,49,340264,0.0-42.0-7.0,,[0],environment1,65a5418464c0267277a80a1e,15:32:43,05/03/2024
14951.800000011921,,"{'Q0': 'Enjoyed the challenge of remembering them, all clear'}",duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-survey-text,50,355969,0.0-42.0-8.0,,,comment1,65a5418464c0267277a80a1e,15:32:43,05/03/2024
1304.2000000476837,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,html-keyboard-response,206,713153,0.0-44.0-0.0,,,,65a5418464c0267277a80a1e,15:32:43,05/03/2024
3216.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.21915991512345678,duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-html-vas-response,207,717887,0.0-44.0-1.0,,,state_stress,65a5418464c0267277a80a1e,15:32:43,05/03/2024
2793.0,,"{""Q0"":""Average""}",duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-evan-quiz,208,721948,0.0-44.0-2.0,,[2],sleep1,65a5418464c0267277a80a1e,15:32:43,05/03/2024
2799.0,,"{""Q0"":""Average""}",duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-evan-quiz,209,725512,0.0-44.0-3.0,,[2],sleep2,65a5418464c0267277a80a1e,15:32:43,05/03/2024
3815.0,,"{""Q0"":""Average""}",duKawfN3m4WV03NqRxzyPr5p4lz1,duKawfN3m4WV03NqRxzyPr5p4lz1,delaylearn,survey,lmdlab-evan-quiz,210,730085,0.0-44.0-4.0,,[2],sleep3,65a5418464c0267277a80a1e,15:32:43,05/03/2024
