rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
2949.0,How <b>happy</b> are you right now?,0.46383097500569775,3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-html-vas-response,45,326997,0.0-45.0-0.0,,,,61598cba874ca07729d42b2a,15:26:19,03/04/2024
1602.6000001430511,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,html-keyboard-response,46,328605,0.0-45.0-1.0,,,,61598cba874ca07729d42b2a,15:26:19,03/04/2024
3418.7000000476837,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-rest-trial-limit,47,332537,0.0-45.0-2.0,0.0,,,61598cba874ca07729d42b2a,15:26:19,03/04/2024
18755.0,,"{""Q0"":""Average""}",3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-evan-quiz,48,352582,0.0-45.0-3.0,,[2],memory,61598cba874ca07729d42b2a,15:26:19,03/04/2024
3455.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.9297054621077385,3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-html-vas-response,49,357068,0.0-45.0-4.0,,,engagement1,61598cba874ca07729d42b2a,15:26:19,03/04/2024
7406.0,,"{""Q0"":""Somewhat""}",3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-evan-quiz,50,365735,0.0-45.0-5.0,,[1],engagement2,61598cba874ca07729d42b2a,15:26:19,03/04/2024
10510.099999904633,,{'Q0': 'text message'},3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-survey-text,51,377008,0.0-45.0-6.0,,,engagement3,61598cba874ca07729d42b2a,15:26:19,03/04/2024
8015.0,,"{""Q0"":""Same room + Same computer""}",3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-evan-quiz,52,386300,0.0-45.0-7.0,,[0],environment1,61598cba874ca07729d42b2a,15:26:19,03/04/2024
24557.299999952316,,"{'Q0': ""The zooming in and out didn't work for me, so I had to close and re-open everything""}",3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-survey-text,53,411617,0.0-45.0-8.0,,,comment1,61598cba874ca07729d42b2a,15:26:19,03/04/2024
2487.5999999046326,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,html-keyboard-response,209,1031158,0.0-47.0-0.0,,,,61598cba874ca07729d42b2a,15:26:19,03/04/2024
4110.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.216435146041532,3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-html-vas-response,210,1036805,0.0-47.0-1.0,,,state_stress,61598cba874ca07729d42b2a,15:26:19,03/04/2024
5232.0,,"{""Q0"":""Poor""}",3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-evan-quiz,211,1043299,0.0-47.0-2.0,,[3],sleep1,61598cba874ca07729d42b2a,15:26:19,03/04/2024
3394.0,,"{""Q0"":""Average""}",3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-evan-quiz,212,1047461,0.0-47.0-3.0,,[2],sleep2,61598cba874ca07729d42b2a,15:26:19,03/04/2024
3534.0,,"{""Q0"":""Very good""}",3s0850LyyiM1M0h5V50ZafdHweG2,3s0850LyyiM1M0h5V50ZafdHweG2,delaylearn,survey,lmdlab-evan-quiz,213,1051767,0.0-47.0-4.0,,[0],sleep3,61598cba874ca07729d42b2a,15:26:19,03/04/2024
