rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
4367.0,How <b>happy</b> are you right now?,0.3302468627059907,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-html-vas-response,45,433148,0.0-45.0-0.0,,,,5cdef3d318f742000174cc23,17:32:55,03/04/2024
2284.100000023842,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,html-keyboard-response,46,435435,0.0-45.0-1.0,,,,5cdef3d318f742000174cc23,17:32:55,03/04/2024
4504.5,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-rest-trial-limit,47,440449,0.0-45.0-2.0,0.0,,,5cdef3d318f742000174cc23,17:32:55,03/04/2024
6595.0,,"{""Q0"":""Difficult""}",q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-evan-quiz,48,448326,0.0-45.0-3.0,,[3],memory,5cdef3d318f742000174cc23,17:32:55,03/04/2024
3490.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.7334345601666034,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-html-vas-response,49,452841,0.0-45.0-4.0,,,engagement1,5cdef3d318f742000174cc23,17:32:55,03/04/2024
6501.0,,"{""Q0"":""Yes""}",q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-evan-quiz,50,460601,0.0-45.0-5.0,,[0],engagement2,5cdef3d318f742000174cc23,17:32:55,03/04/2024
11286.199999928474,,{'Q0': 'No I was focussed '},q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-survey-text,51,472652,0.0-45.0-6.0,,,engagement3,5cdef3d318f742000174cc23,17:32:55,03/04/2024
13142.0,,"{""Q0"":""Different room (in same building) + Same computer""}",q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-evan-quiz,52,487077,0.0-45.0-7.0,,[2],environment1,5cdef3d318f742000174cc23,17:32:55,03/04/2024
8787.100000023842,,{'Q0': 'It was very clear '},q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-survey-text,53,496622,0.0-45.0-8.0,,,comment1,5cdef3d318f742000174cc23,17:32:55,03/04/2024
3235.1999999284744,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,html-keyboard-response,209,973441,0.0-47.0-0.0,,,,5cdef3d318f742000174cc23,17:32:55,03/04/2024
7237.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.44405858574108614,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-html-vas-response,210,982199,0.0-47.0-1.0,,,state_stress,5cdef3d318f742000174cc23,17:32:55,03/04/2024
7098.0,,"{""Q0"":""Good""}",q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-evan-quiz,211,990563,0.0-47.0-2.0,,[1],sleep1,5cdef3d318f742000174cc23,17:32:55,03/04/2024
4321.0,,"{""Q0"":""Average""}",q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-evan-quiz,212,995642,0.0-47.0-3.0,,[2],sleep2,5cdef3d318f742000174cc23,17:32:55,03/04/2024
3744.0,,"{""Q0"":""Average""}",q1Y081lgwJeBhPTzo1U5zgWoo1Q2,q1Y081lgwJeBhPTzo1U5zgWoo1Q2,delaylearn,survey,lmdlab-evan-quiz,213,1000153,0.0-47.0-4.0,,[2],sleep3,5cdef3d318f742000174cc23,17:32:55,03/04/2024
