rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
2695.0,How <b>happy</b> are you right now?,0.7444444444444445,lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-html-vas-response,45,385650,0.0-45.0-0.0,,,,5918a8230afea70001a58b53,11:53:58,03/04/2024
1574.0999999940395,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,html-keyboard-response,46,387227,0.0-45.0-1.0,,,,5918a8230afea70001a58b53,11:53:58,03/04/2024
4947.5,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-rest-trial-limit,47,392678,0.0-45.0-2.0,0.0,,,5918a8230afea70001a58b53,11:53:58,03/04/2024
4821.0,,"{""Q0"":""Average""}",lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-evan-quiz,48,398760,0.0-45.0-3.0,,[2],memory,5918a8230afea70001a58b53,11:53:58,03/04/2024
2872.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.9759403935185185,lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-html-vas-response,49,402643,0.0-45.0-4.0,,,engagement1,5918a8230afea70001a58b53,11:53:58,03/04/2024
2926.0,,"{""Q0"":""Yes""}",lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-evan-quiz,50,406825,0.0-45.0-5.0,,[0],engagement2,5918a8230afea70001a58b53,11:53:58,03/04/2024
9848.40000000596,,{'Q0': 'No none'},lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-survey-text,51,417431,0.0-45.0-6.0,,,engagement3,5918a8230afea70001a58b53,11:53:58,03/04/2024
9099.0,,"{""Q0"":""Different room (in same building) + Same computer""}",lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-evan-quiz,52,427795,0.0-45.0-7.0,,[2],environment1,5918a8230afea70001a58b53,11:53:58,03/04/2024
28818.5,,"{'Q0': 'i enjoyed the choosing which picture, but not the confidence scale,'}",lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-survey-text,53,457369,0.0-45.0-8.0,,,comment1,5918a8230afea70001a58b53,11:53:58,03/04/2024
2144.0999999940395,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,html-keyboard-response,209,916789,0.0-47.0-0.0,,,,5918a8230afea70001a58b53,11:53:58,03/04/2024
3895.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.4425925925925926,lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-html-vas-response,210,922194,0.0-47.0-1.0,,,state_stress,5918a8230afea70001a58b53,11:53:58,03/04/2024
2994.0,,"{""Q0"":""Good""}",lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-evan-quiz,211,926450,0.0-47.0-2.0,,[1],sleep1,5918a8230afea70001a58b53,11:53:58,03/04/2024
3067.0,,"{""Q0"":""Average""}",lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-evan-quiz,212,930277,0.0-47.0-3.0,,[2],sleep2,5918a8230afea70001a58b53,11:53:58,03/04/2024
2338.0,,"{""Q0"":""Good""}",lcI74iVNIDgRFXyiEKla5wo7Bjo2,lcI74iVNIDgRFXyiEKla5wo7Bjo2,delaylearn,survey,lmdlab-evan-quiz,213,933374,0.0-47.0-4.0,,[1],sleep3,5918a8230afea70001a58b53,11:53:58,03/04/2024
