rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
3630.0,How <b>happy</b> are you right now?,0.5597993210310137,RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-html-vas-response,45,699864,0.0-45.0-0.0,,,,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
1034.5,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,html-keyboard-response,46,700901,0.0-45.0-1.0,,,,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
4339.300000190735,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-rest-trial-limit,47,705747,0.0-45.0-2.0,0.0,,,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
4626.0,,"{""Q0"":""Average""}",RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-evan-quiz,48,711646,0.0-45.0-3.0,,[2],memory,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
3481.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.9398388714336409,RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-html-vas-response,49,716143,0.0-45.0-4.0,,,engagement1,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
5265.0,,"{""Q0"":""Yes""}",RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-evan-quiz,50,722670,0.0-45.0-5.0,,[0],engagement2,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
17509.60000038147,,{'Q0': 'mild distraction from my cats asking for breakfast '},RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-survey-text,51,740932,0.0-45.0-6.0,,,engagement3,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
7055.0,,"{""Q0"":""Same room + Same computer""}",RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-evan-quiz,52,749260,0.0-45.0-7.0,,[0],environment1,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
51412.70000076294,,"{'Q0': ""I really enjoyed this task as it was challenging and instructions were clear. I'd like to see definitively which pictures were lucky and the formula used to determine it""}",RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-survey-text,53,801429,0.0-45.0-8.0,,,comment1,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
2232.1000003814697,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,html-keyboard-response,209,1246891,0.0-47.0-0.0,,,,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
3172.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.6354166201235344,RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-html-vas-response,210,1251597,0.0-47.0-1.0,,,state_stress,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
2913.0,,"{""Q0"":""Good""}",RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-evan-quiz,211,1255771,0.0-47.0-2.0,,[1],sleep1,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
4498.0,,"{""Q0"":""Average""}",RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-evan-quiz,212,1261035,0.0-47.0-3.0,,[2],sleep2,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
2673.0,,"{""Q0"":""Good""}",RZap1o11GzZsLm6wCX3iTG84Ayu2,RZap1o11GzZsLm6wCX3iTG84Ayu2,delaylearn,survey,lmdlab-evan-quiz,213,1264469,0.0-47.0-4.0,,[1],sleep3,5f5b4aa99a3ef626581a1473,09:13:21,03/04/2024
