rt,stimulus,response,subjectID,databaseID,exp_name,exp_stage,trial_type,trial_index,time_elapsed,internal_node_id,rest_warning,choice_idxs,q_name,prolificID,start_time,date
3378.0,How <b>happy</b> are you right now?,0.4537036470152468,8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-html-vas-response,45,395273,0.0-45.0-0.0,,,,5c929e7b18adb600131a667a,11:46:53,03/04/2024
1111.8000001907349,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Next, there are a few questions about the task.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,html-keyboard-response,46,396387,0.0-45.0-1.0,,,,5c929e7b18adb600131a667a,11:46:53,03/04/2024
5689.300000190735,"<p style='font-size: 4rem; line-height: 1.3'>The following questions are very important for our scientific<br>research, but they will not affect your compensation in any way.<br><br>We would appreciate it if you respond honestly!<br><br><br><br></p>",,8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-rest-trial-limit,47,402589,0.0-45.0-2.0,0.0,,,5c929e7b18adb600131a667a,11:46:53,03/04/2024
5459.0,,"{""Q0"":""Average""}",8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-evan-quiz,48,409321,0.0-45.0-3.0,,[2],memory,5c929e7b18adb600131a667a,11:46:53,03/04/2024
2574.0,"<p style=""line-height: 1.3;"">How engaged and focused were you during this task?</p>",0.6543450577184862,8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-html-vas-response,49,412910,0.0-45.0-4.0,,,engagement1,5c929e7b18adb600131a667a,11:46:53,03/04/2024
2744.0,,"{""Q0"":""Yes""}",8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-evan-quiz,50,416934,0.0-45.0-5.0,,[0],engagement2,5c929e7b18adb600131a667a,11:46:53,03/04/2024
12885.5,,"{'Q0': ""No I didn't""}",8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-survey-text,51,430579,0.0-45.0-6.0,,,engagement3,5c929e7b18adb600131a667a,11:46:53,03/04/2024
10198.0,,"{""Q0"":""Different room (in same building) + Same computer""}",8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-evan-quiz,52,442048,0.0-45.0-7.0,,[2],environment1,5c929e7b18adb600131a667a,11:46:53,03/04/2024
18947.5,,{'Q0': 'All the instructions were easy to understand '},8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-survey-text,53,461762,0.0-45.0-8.0,,,comment1,5c929e7b18adb600131a667a,11:46:53,03/04/2024
2540.4000000953674,"<p style='font-size: 4rem; line-height: 1.3'>Great!<br><br>Finally, there are a four short questions about stress, sleep, and the overall experiment.<br><br></p><p style='font-size: 3.4rem; line-height: 1.3; color: blue;'><br><br>*Press the space bar to begin*</p>", ,8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,html-keyboard-response,209,853550,0.0-47.0-0.0,,,,5c929e7b18adb600131a667a,11:46:53,03/04/2024
3408.0,"<p style='font-size: 3.4rem; line-height: 1.4'>How would you rate your current stress level?<br><br>Use the scale below, with 1 being the least<br>stressed and 10 being the most stressed:</p><br><br>",0.5636573455406779,8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-html-vas-response,210,858485,0.0-47.0-1.0,,,state_stress,5c929e7b18adb600131a667a,11:46:53,03/04/2024
2766.0,,"{""Q0"":""Average""}",8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-evan-quiz,211,862531,0.0-47.0-2.0,,[2],sleep1,5c929e7b18adb600131a667a,11:46:53,03/04/2024
10535.0,,"{""Q0"":""Less""}",8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-evan-quiz,212,873826,0.0-47.0-3.0,,[3],sleep2,5c929e7b18adb600131a667a,11:46:53,03/04/2024
2615.0,,"{""Q0"":""Average""}",8RQYeWtryAhJR2K2S2p8z2QC1zd2,8RQYeWtryAhJR2K2S2p8z2QC1zd2,delaylearn,survey,lmdlab-evan-quiz,213,877198,0.0-47.0-4.0,,[2],sleep3,5c929e7b18adb600131a667a,11:46:53,03/04/2024
